.	O	O	O	O	O	O	O	O	O	O

In	O	O	O	O	O	O	O	O	O	O
conclusion	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
this	O	O	O	O	O	O	O	O	O	O
combination	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
models	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
experiments	O	O	O	O	O	O	O	O	O	O
shows	O	O	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	O	O
dendritic	O	O	O	O	O	O	O	O	O	O
T-currents	O	O	O	B-IonicCurrent	O	O	O	O	O	O
are	O	O	O	O	O	O	O	O	O	O
necessary	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O
reproduce	O	O	O	O	O	O	O	O	O	O
low	O	O	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O	O	O
threshold	O	O	O	O	O	O	O	O	O	O
calcium	O	O	O	O	O	O	O	O	O	O
electrogenesis	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
TC	O	O	O	O	O	B-Neuron	O	O	O	O
cells	O	O	O	O	O	I-Neuron	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

The	O	O	O	O	O	O	O	O	O	O
inputs	O	O	O	O	O	O	O	O	O	O
from	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
dorsal	O	O	O	O	O	O	B-BrainRegion	O	O	O
column	O	O	O	O	O	O	I-BrainRegion	O	O	O
nuclei	O	O	O	O	O	O	I-BrainRegion	O	O	O
(	O	O	O	O	O	O	O	O	O	O
DCN	O	O	O	O	O	O	B-BrainRegion	O	O	O
)	O	O	O	O	O	O	O	O	O	O
end	O	O	O	O	O	O	O	O	O	O
only	O	O	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O	O	O
proximal	O	O	O	O	O	O	O	O	O	O
dendrites	O	O	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O	O	O
large	B-Synapse	O	O	O	O	O	O	O	O	O
,	I-Synapse	O	O	O	O	O	O	O	O	O
round	I-Synapse	O	O	O	O	O	O	O	O	O
-	I-Synapse	O	O	O	O	O	O	O	O	O
vesicle	I-Synapse	O	O	O	O	O	O	O	O	O
terminals	I-Synapse	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

(	O	O	O	O	O	O	O	O	O	O
Eur	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

Using	O	O	O	O	O	O	O	O	O	O
intracellular	O	O	O	O	O	O	O	O	O	O
recording	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
labeling	O	O	O	O	O	O	O	O	O	O
methods	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
we	O	O	O	O	O	O	O	O	O	O
characterized	O	O	O	O	O	O	O	O	O	O
anatomic	O	O	O	O	O	O	O	O	O	O
features	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
membrane	O	O	O	O	O	O	O	O	O	O
properties	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
synaptic	O	O	O	O	O	O	O	O	O	O
inputs	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
thalamocortical	O	O	O	O	O	B-Neuron	O	O	O	O
neurons	O	O	O	O	O	I-Neuron	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
dorsal	O	O	O	O	O	O	B-BrainRegion	O	O	O
(	O	O	O	O	O	O	O	O	O	O
MGD	O	O	O	O	O	O	B-BrainRegion	O	O	O
)	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
ventral	O	O	O	O	O	O	B-BrainRegion	O	O	O
(	O	O	O	O	O	O	O	O	O	O
MGV	O	O	O	O	O	O	B-BrainRegion	O	O	O
)	O	O	O	O	O	O	O	O	O	O
divisions	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
brain	O	O	O	O	O	O	O	O	O	O
slices	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
rat	O	O	O	O	B-ModelOrganism	O	O	O	O	O
medial	O	O	O	O	O	O	O	O	O	O
geniculate	O	O	O	O	O	O	O	O	O	O
body	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

Single	O	O	O	O	O	O	O	O	O	O
APs	O	O	O	O	O	O	O	O	O	O
successfully	O	O	O	O	O	O	O	O	O	O
backpropagated	O	O	O	O	O	O	O	O	O	O
into	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
distal	O	O	O	O	O	O	O	O	O	O
dendrites	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
IN	O	O	O	O	O	B-Neuron	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
Fig.	O	O	O	O	O	O	O	O	O	O
3A	O	O	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O	O	O
has	O	O	O	O	O	O	O	O	O	O
also	O	O	O	O	O	O	O	O	O	O
been	O	O	O	O	O	O	O	O	O	O
seen	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
experiments	O	O	O	O	O	O	O	O	O	O
[	O	O	O	O	O	O	O	O	O	O
43	O	O	O	O	O	O	O	O	O	O
]	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
[	O	O	O	O	O	O	O	O	O	O
44	O	O	O	O	O	O	O	O	O	O
]	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

Abstract	O	O	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O	O	O
Absence	O	O	O	O	O	O	O	O	O	O
seizures	O	O	O	O	O	O	O	O	O	O
are	O	O	O	O	O	O	O	O	O	O
characterized	O	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O	O
bilaterally	O	O	O	O	O	O	O	O	O	O
synchronous	O	O	O	O	O	O	O	O	O	O
spike	O	O	O	O	O	O	O	O	O	O
-and	O	O	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O	O	O
wave	O	O	O	O	O	O	O	O	O	O
discharges	O	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
SWDs	O	O	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
electroencephalogram	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
which	O	O	O	O	O	O	O	O	O	O
reflect	O	O	O	O	O	O	O	O	O	O
abnormal	O	O	O	O	O	O	O	O	O	O
oscillations	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
corticothalamic	O	O	O	O	O	O	O	O	O	O
networks	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

First	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
hillock	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
initial	O	O	O	O	O	O	O	O	O	O
segment	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
some	O	O	O	O	O	O	O	O	O	O
RT	O	O	O	O	O	O	B-BrainRegion	O	O	O
axons	O	O	O	O	O	O	O	O	O	O
were	O	O	O	O	O	O	O	O	O	O
found	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O
receive	O	O	O	O	O	O	O	O	O	O
asymmetric	O	O	O	O	O	O	O	O	O	O
synaptic	O	O	O	O	O	O	O	O	O	O
inputs	O	O	O	O	O	O	O	O	O	O
from	O	O	O	O	O	O	O	O	O	O
GABA-negative	O	O	O	O	O	O	O	O	O	O
terminals	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

In	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
“	O	O	O	O	O	O	O	O	O	O
tonic	O	O	O	O	O	O	O	O	O	O
”	O	O	O	O	O	O	O	O	O	O
mode	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
near	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
resting	O	O	O	O	O	O	O	O	O	O
membrane	O	O	O	O	O	O	O	O	O	O
potential	O	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
approximately	O	O	O	O	O	O	O	O	O	O
−60	O	O	B-Value	O	O	O	O	O	O	O
mV	O	B-Unit	I-Value	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
relay	O	O	O	O	O	B-Neuron	O	O	O	O
neuron	O	O	O	O	O	I-Neuron	O	O	O	O
fires	O	O	O	O	O	O	O	O	O	O
trains	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
action	O	O	O	O	O	O	O	O	O	O
potentials	O	O	O	O	O	O	O	O	O	O
at	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O
frequency	O	O	O	O	O	O	O	O	O	O
proportional	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
amplitude	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
injected	O	O	O	O	O	O	O	O	O	O
current	O	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
Fig.	O	O	O	O	O	O	O	O	O	O
2A	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
left	O	O	O	O	O	O	O	O	O	O
panel	O	O	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

Because	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
gene	O	O	O	O	O	O	O	O	O	O
mutation	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
Cacnb4(lh)	O	O	O	O	B-ModelOrganism	O	O	O	O	O
homozygotes	O	O	O	O	I-ModelOrganism	O	O	O	O	O
results	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
loss	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
beta4	O	O	O	O	O	O	O	O	O	O
subunit's	O	O	O	O	O	O	O	O	O	O
binding	O	O	O	O	O	O	O	O	O	O
site	O	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O
alpha1	O	O	O	O	O	O	O	O	O	O
subunits	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
we	O	O	O	O	O	O	O	O	O	O
hypothesized	O	O	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	O	O
synaptic	O	O	O	O	O	O	O	O	O	O
transmission	O	O	O	O	O	O	O	O	O	O
would	O	O	O	O	O	O	O	O	O	O
be	O	O	O	O	O	O	O	O	O	O
altered	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
CNS	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
Cacnb4(lh)	O	O	O	O	B-ModelOrganism	O	O	O	O	O
homozygotes	O	O	O	O	I-ModelOrganism	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

In	O	O	O	O	O	O	O	O	O	O
our	O	O	O	O	O	O	O	O	O	O
simulations	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
IN	O	O	O	O	O	B-Neuron	O	O	O	O
responses	O	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
i.e.	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
membrane	O	O	O	O	O	O	O	O	O	O
potential	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
were	O	O	O	O	O	O	O	O	O	O
instead	O	O	O	O	O	O	O	O	O	O
evoked	O	O	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O	O	O
somatic	O	O	O	O	O	O	O	O	O	O
current	O	O	O	O	O	O	O	O	O	O
injections	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O	O	O
this	O	O	O	O	O	O	O	O	O	O
enabled	O	O	O	O	O	O	O	O	O	O
us	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O
compare	O	O	O	O	O	O	O	O	O	O
our	O	O	O	O	O	O	O	O	O	O
results	O	O	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O	O	O
experimental	O	O	O	O	O	O	O	O	O	O
literature	O	O	O	O	O	O	O	O	O	O
using	O	O	O	O	O	O	O	O	O	O
current	O	O	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O	O	O
clamp	O	O	O	O	O	O	O	O	O	O
recordings	O	O	O	O	O	O	O	O	O	O
[	O	O	O	O	O	O	O	O	O	O
15	O	O	O	O	O	O	O	O	O	O
]	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
[	O	O	O	O	O	O	O	O	O	O
43	O	O	O	O	O	O	O	O	O	O
]	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
[	O	O	O	O	O	O	O	O	O	O
45	O	O	O	O	O	O	O	O	O	O
]	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

impulsive	O	O	O	O	O	O	O	O	O	O
stimuli	O	O	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
--	O	O	O	O	O	O	O	O	O	O
under	O	O	O	O	O	O	O	O	O	O
two	O	O	O	O	O	O	O	O	O	O
different	O	O	O	O	O	O	O	O	O	O
anesthetics	O	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
pentobarbital	O	O	O	O	O	O	O	O	O	O
or	O	O	O	O	O	O	O	O	O	O
urethane	O	O	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

Slow	O	O	O	B-IonicCurrent	O	O	O	O	O	O
dendritic	O	O	O	I-IonicCurrent	O	O	O	O	O	O
current	O	O	O	I-IonicCurrent	O	O	O	O	O	O
was	O	O	O	O	O	O	O	O	O	O
essential	O	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O
generation	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
low	O	O	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O	O	O
threshold	O	O	O	O	O	O	O	O	O	O
Ca2+	O	O	O	O	O	O	O	O	O	O
spikes	O	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
LTS	O	O	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
both	O	O	O	O	O	O	O	O	O	O
enflurane	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
nickel	O	O	O	O	O	O	O	O	O	O
also	O	O	O	O	O	O	O	O	O	O
suppressed	O	O	O	O	O	O	O	O	O	O
LTS	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
neuronal	O	O	O	O	O	O	O	O	O	O
burst	O	O	O	O	O	O	O	O	O	O
firing	O	O	O	O	O	O	O	O	O	O
at	O	O	O	O	O	O	O	O	O	O
concentrations	O	O	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	O	O
blocked	O	O	O	O	O	O	O	O	O	O
isolated	O	O	O	O	O	O	O	O	O	O
T	O	O	O	B-IonicCurrent	O	O	O	O	O	O
currents	O	O	O	I-IonicCurrent	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

In	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
present	O	O	O	O	O	O	O	O	O	O
study	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
we	O	O	O	O	O	O	O	O	O	O
used	O	O	O	O	O	O	O	O	O	O
light	O	O	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O	O	O
microscopic	O	O	O	O	O	O	O	O	O	O
gamma-aminobutyric	O	O	O	O	O	O	O	O	O	O
acid	O	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
GABA	O	O	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
immunocytochemistry	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O
quantify	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
interneurons	O	O	O	O	O	B-Neuron	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
lateral	O	O	O	O	O	O	B-BrainRegion	O	O	O
geniculate	O	O	O	O	O	O	I-BrainRegion	O	O	O
(	O	O	O	O	O	O	O	O	O	O
LGN	O	O	O	O	O	O	B-BrainRegion	O	O	O
)	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
ventral	O	O	O	O	O	O	B-BrainRegion	O	O	O
posteromedial	O	O	O	O	O	O	I-BrainRegion	O	O	O
(	O	O	O	O	O	O	O	O	O	O
VPM	O	O	O	O	O	O	B-BrainRegion	O	O	O
)	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
ventral	O	O	O	O	O	O	B-BrainRegion	O	O	O
posterolateral	O	O	O	O	O	O	I-BrainRegion	O	O	O
(	O	O	O	O	O	O	O	O	O	O
VPL	O	O	O	O	O	O	B-BrainRegion	O	O	O
)	O	O	O	O	O	O	O	O	O	O
thalamic	O	O	O	O	O	O	O	O	O	O
nuclei	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
compared	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
values	O	O	O	O	O	O	O	O	O	O
from	O	O	O	O	O	O	O	O	O	O
normal	O	O	O	O	O	O	O	O	O	O
Wistar	O	O	O	O	B-ModelOrganism	O	O	O	O	O
rats	O	O	O	O	I-ModelOrganism	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
genetic	O	O	O	O	B-ModelOrganism	O	O	O	O	O
absence	O	O	O	O	I-ModelOrganism	O	O	O	O	O
epilepsy	O	O	O	O	I-ModelOrganism	O	O	O	O	O
rats	O	O	O	O	I-ModelOrganism	O	O	O	O	O
from	O	O	O	O	I-ModelOrganism	O	O	O	O	O
Strasbourg	O	O	O	O	I-ModelOrganism	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
GAERS	O	O	O	O	B-ModelOrganism	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

Title	O	O	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O	O	O
Acute	O	O	O	O	O	O	O	O	O	O
effect	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
carbamazepine	O	O	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O	O	O
corticothalamic	O	O	O	O	O	O	O	O	O	O
5	O	O	B-Value	O	O	O	O	O	O	O
-9-Hz	O	O	I-Value	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
thalamocortical	O	O	O	O	O	O	O	O	O	O
spindle	O	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
10-16-Hz	O	O	B-Value	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
oscillations	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
rat	O	O	O	O	B-ModelOrganism	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

As	O	O	O	O	O	O	O	O	O	O
mentioned	O	O	O	O	O	O	O	O	O	O
earlier	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
when	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
maximum	O	O	O	O	O	O	O	O	O	O
permeability	O	O	O	O	O	O	O	O	O	B-IonicConductance
of	O	O	O	O	O	O	O	O	O	I-IonicConductance
IT	O	O	O	B-IonicCurrent	O	O	O	O	O	I-IonicConductance
is	O	O	O	O	O	O	O	O	O	O
maintained	O	O	O	O	O	O	O	O	O	O
at	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
default	O	O	O	O	O	O	O	O	O	O
value	O	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	O	O
5.0	O	O	B-Value	O	O	O	O	O	O	O
×	O	O	I-Value	O	O	O	O	O	O	O
10−5	O	O	I-Value	O	O	O	O	O	O	O
cm	O	B-Unit	I-Value	O	O	O	O	O	O	O
/	O	I-Unit	I-Value	O	O	O	O	O	O	O
s	O	I-Unit	I-Value	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
increasing	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
maximum	O	O	O	O	O	O	O	O	O	O
conductance	O	O	O	O	O	O	O	O	O	B-IonicConductance
of	O	O	O	O	O	O	O	O	O	I-IonicConductance
IKir	O	O	O	B-IonicCurrent	O	O	O	O	O	I-IonicConductance
above	O	O	O	O	O	O	O	O	O	O
1.0	O	O	B-Value	O	O	O	O	O	O	O
×	O	O	I-Value	O	O	O	O	O	O	O
10−4	O	O	I-Value	O	O	O	O	O	O	O
S	O	B-Unit	I-Value	O	O	O	O	O	O	O
/	O	I-Unit	I-Value	O	O	O	O	O	O	O
cm2	O	I-Unit	I-Value	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
decreasing	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
maximum	O	O	O	O	O	O	O	O	O	O
conductance	O	O	O	O	O	O	O	O	O	B-IonicConductance
of	O	O	O	O	O	O	O	O	O	I-IonicConductance
IA	O	O	O	B-IonicCurrent	O	O	O	O	O	I-IonicConductance
below	O	O	O	O	O	O	O	O	O	O
2.1	O	O	B-Value	O	O	O	O	O	O	O
×	O	O	I-Value	O	O	O	O	O	O	O
10−3	O	O	I-Value	O	O	O	O	O	O	O
S	O	B-Unit	I-Value	O	O	O	O	O	O	O
/	O	I-Unit	I-Value	O	O	O	O	O	O	O
cm2	O	I-Unit	I-Value	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
or	O	O	O	O	O	O	O	O	O	O
increasing	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O
maximum	O	O	O	O	O	O	O	O	O	O
conductance	O	O	O	O	O	O	O	O	O	B-IonicConductance
of	O	O	O	O	O	O	O	O	O	I-IonicConductance
INaP	O	O	O	B-IonicCurrent	O	O	O	O	O	I-IonicConductance
above	O	O	O	O	O	O	O	O	O	O
1.5	O	O	B-Value	O	O	O	O	O	O	O
×	O	O	I-Value	O	O	O	O	O	O	O
10−5	O	O	I-Value	O	O	O	O	O	O	O
S	O	B-Unit	I-Value	O	O	O	O	O	O	O
/	O	I-Unit	I-Value	O	O	O	O	O	O	O
cm2	O	I-Unit	I-Value	O	O	O	O	O	O	O
enables	O	O	O	O	O	O	O	O	O	O
sustained	O	O	O	O	O	O	O	O	O	O
repetitive	O	O	O	O	O	O	O	O	O	O
burst	O	O	O	O	O	O	O	O	O	O
firing	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

To	O	O	O	O	O	O	O	O	O	O
further	O	O	O	O	O	O	O	O	O	O
our	O	O	O	O	O	O	O	O	O	O
knowledge	O	O	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O	O	O
this	O	O	O	O	O	O	O	O	O	O
issue	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O
we	O	O	O	O	O	O	O	O	O	O
stained	O	O	O	O	O	O	O	O	O	O
juxtacellularly	O	O	O	O	O	O	O	O	O	O
rat	O	O	O	O	B-ModelOrganism	O	O	O	O	O
RT	O	O	O	O	O	B-Neuron	B-BrainRegion	O	O	O
neurons	O	O	O	O	O	I-Neuron	O	O	O	O
with	O	O	O	O	O	O	O	O	O	O
biocytin	O	O	O	O	O	O	O	O	O	O
or	O	O	O	O	O	O	O	O	O	O
Neurobiotin	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
examined	O	O	O	O	O	O	O	O	O	O
their	O	O	O	O	O	O	O	O	O	O
intrinsic	O	O	O	O	O	O	O	O	O	O
axon	O	O	O	O	O	O	O	O	O	O
collaterals	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
"	O	O	O	O	O	O	O	O	O	O
axon	O	O	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O	O	O
like	O	O	O	O	O	O	O	O	O	O
processes	O	O	O	O	O	O	O	O	O	O
"	O	O	O	O	O	O	O	O	O	O
at	O	O	O	O	O	O	O	O	O	O
both	O	O	O	O	O	O	O	O	O	O
light	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O
electron	O	O	O	O	O	O	O	O	O	O
microscopic	O	O	O	O	O	O	O	O	O	O
levels	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

GABAergic	O	O	O	O	O	B-Neuron	O	O	O	O
interneurones	O	O	O	O	O	I-Neuron	O	O	O	O
differ	O	O	O	O	O	O	O	O	O	O
from	O	O	O	O	O	O	O	O	O	O
glutamatergic	O	O	O	O	O	B-Neuron	O	O	O	O
principal	O	O	O	O	O	I-Neuron	O	O	O	O
neurones	O	O	O	O	O	I-Neuron	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O
their	O	O	O	O	O	O	O	O	O	O
ability	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O
discharge	O	O	O	O	O	O	O	O	O	O
high	O	O	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O	O	O
frequency	O	O	O	O	O	O	O	O	O	O
trains	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O
action	O	O	O	O	O	O	O	O	O	O
potentials	O	O	O	O	O	O	O	O	O	O
without	O	O	O	O	O	O	O	O	O	O
adaptation	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O

In	O	O	O	O	O	O	O	O	O	O
